CustomerID,EducationLevel,MaritalStatus,AccountType,LoanAmount,InterestRate,CreditLimit,credit_cards_risk_type
2e711b2f-e85e-4e53-8af7-a32a5caa26ec,Master,Widowed,Savings,40635,2.5,4683,Low
c4193ff8-d938-4a43-b526-60dd4abc0e18,PhD,Single,Loan,12632,7.99,1621,High
26921e16-cf21-4f7a-a84f-9d333b555227,Master,Widowed,Credit Card,33856,1.65,9725,High
a83227f4-657e-44e6-8ecc-cd99f2ff4e7c,High School,Married,Loan,48486,1.92,2530,High
5c233322-f1be-4cd9-b4d6-9c4df01dbc92,PhD,Married,Loan,45566,7.56,8516,High
08802e20-9270-4426-960e-a33b2a4f60dd,Bachelor,Divorced,Checking,15161,1.68,9376,Medium
c74b8a59-b397-4f73-8436-e9a15c6124fb,Master,Single,Checking,9726,7.86,9785,Low
6fd01d12-69b4-4699-9b4f-e03283dcff4e,Bachelor,Single,Loan,16653,1.62,1780,Medium
3b9b7d45-f8ea-4af2-b065-871b212cd1dd,High School,Divorced,Credit Card,46787,6.74,9075,High
40bd69ef-363c-4e48-9049-b2ae0fb9a557,PhD,Widowed,Checking,48388,3.29,5967,Medium
211de4bc-1a08-4a54-a3c5-f95eee0e237e,Master,Married,Loan,35311,4.67,9210,High
9154b69e-9beb-445c-a5cc-a6994afc6834,High School,Single,Credit Card,9726,4.78,6568,High
1eca5b54-c694-47be-912b-cdaa4c4024ad,High School,Widowed,Savings,36133,9.5,4235,High
13e827ef-28ea-40bf-9025-d937e6b62675,Master,Married,Savings,40635,2.42,5467,Low
d3a02c5e-a3f8-4b2f-befc-7132f7725b2a,High School,Widowed,Loan,22722,4.45,2253,High
de855b31-0cc8-4e11-a58f-8a11c6e9648d,Master,Single,Savings,39729,5.96,9520,Medium
8607e06c-92b2-4d2d-89d6-c559edebdebc,PhD,Married,Savings,14449,4.96,7833,Low
340e696f-aea7-4cc6-8879-37bdda61b44a,High School,Married,Credit Card,38464,5.49,7386,High
0b8a4245-f7b5-410d-a779-e99ef5cdfe6f,Master,Divorced,Savings,33849,5.76,1659,Medium
8e196a77-7dc5-4338-9167-e5cafbff05bb,PhD,Married,Checking,44563,4.5,9798,Low
b3eb9888-a40f-4701-8f53-21accdf9ddaa,High School,Married,Credit Card,41540,8.76,2894,High
e7f695a1-10e3-478a-8f21-4b62708be8f6,High School,Divorced,Credit Card,16346,9.76,1471,High
1bd5d27f-11a9-4384-8337-7a371f74f30b,PhD,Divorced,Savings,25168,7.84,5361,Medium
0c9858ba-a4b5-4024-ac00-f83659e7b848,PhD,Married,Checking,37168,6.86,7329,Low
72c4d46c-bc48-4c0e-bdb1-321d2ffe3283,Master,Divorced,Credit Card,41997,5.61,5921,High
9e40a2f4-0dc7-4130-b04d-22cb4cbbe16c,PhD,Single,Credit Card,6843,4.88,5661,Medium
2477cd58-77c7-43cf-b417-0d66eb633204,Bachelor,Married,Savings,10966,1.99,2870,Low
2f0272e1-0651-4ac7-a489-c16a9913d2f5,High School,Widowed,Credit Card,45055,9.41,3587,High
91c04e35-e5ff-4a12-9365-c1431a8ded99,High School,Single,Checking,49169,3.1,1377,Medium
84243957-eab4-4652-991d-cdeb2485db07,PhD,Divorced,Savings,47009,5.58,3060,Medium
7d54cc70-fa98-40df-b99e-565fbeadbbda,PhD,Divorced,Savings,18905,4.95,1212,Low
892f87ea-c50c-4987-9699-80dc9f1c5e37,Master,Single,Checking,6012,8.08,3916,Low
6870806c-35aa-4366-9477-9de9787b7f90,High School,Single,Loan,46512,3.95,6091,High
2de0550b-0a6b-40c4-b194-8f909478589a,Master,Married,Savings,6947,7.3,8387,Low
a9ce8f6b-b111-4d3b-a2ae-1822ecd62a20,High School,Widowed,Loan,30737,4.37,8298,High
86b582e5-acdd-4049-9955-a795a9fb6ba6,PhD,Divorced,Credit Card,19949,3.52,7655,High
427ce74e-8ba2-4217-ab1c-e5f21b3d5b20,Bachelor,Married,Savings,43961,3.91,5185,Low
2f232a4e-63c9-4e73-b2f7-d56ff05ce2d8,Bachelor,Widowed,Savings,30155,6.99,6775,Medium
96d24214-ea61-40d3-9119-786abf7875f6,High School,Widowed,Checking,6041,2.06,3274,Low
532557ed-0281-4dfd-ad12-2792021f7acc,Master,Widowed,Checking,26258,5.09,7120,Medium
57782ad3-07e0-47de-ab27-347b8793b85c,Bachelor,Single,Loan,21714,2.4,6927,High
b41eeaee-0963-4fe5-90ab-e8ff06007b8a,Master,Divorced,Savings,27242,6.56,2541,Medium
68a0b9ad-5296-484b-ba5e-c5e840083d85,Bachelor,Widowed,Savings,26332,2.22,6262,Medium
43249e33-bdd5-4e35-b4f9-51f8902c8609,Master,Widowed,Checking,19622,2.78,8602,Low
5bc05b73-48ca-47a2-9799-041fe9d3f0bf,Master,Divorced,Savings,41843,6.17,1926,Medium
05b963ae-ec54-417a-96f5-eabb5fd57388,PhD,Divorced,Savings,47666,1.87,5567,Medium
c0f676eb-944e-4fa5-9ef8-866967d52387,Bachelor,Single,Checking,41036,4.24,6176,Medium
5b9cb2bc-f380-4c81-82c6-50b5e7030fd4,Master,Married,Loan,32454,6.89,8094,High
a6187dc3-7111-4bfd-b748-fb4601f98350,Bachelor,Married,Loan,26096,6.2,5362,High
5f464d4f-79cd-4722-a559-450f481e1a68,PhD,Married,Checking,25851,7.82,6488,Low
5575b8d6-0fca-418f-b9dd-f95462fbe381,Master,Divorced,Savings,10356,3.43,2001,Low
6feade77-7548-4db4-88a2-8a0d75dc0c8e,High School,Married,Savings,38379,8.54,3703,Medium
aaf51023-958a-4c69-9d86-1e5d0bcbb944,PhD,Divorced,Credit Card,36529,9.49,4199,High
854b6453-d643-46ea-ba39-5726c63da0c0,Master,Divorced,Checking,19904,7.07,5006,Low
4058cbe4-68f5-4671-b7ff-afe9c3dec726,PhD,Single,Checking,37793,9.91,7427,Medium
4f380247-2de2-4d1a-b0fa-4730b73f3ee5,Bachelor,Single,Credit Card,10517,9.54,1556,High
06443ae6-3d3a-42c8-9e2e-1d9740cffe8c,Master,Married,Savings,26627,9.88,6159,Low
d7dd005d-bd7e-4411-83b8-344ac878f715,High School,Single,Checking,25697,2.98,5227,High
0ba6e1bf-fe68-496e-922b-ed9c278ebf4b,Master,Single,Credit Card,21147,3.57,1365,High
354d6380-dfc1-48c2-8a7a-f5cfd31ab5eb,Master,Divorced,Credit Card,26791,5.97,6664,High
c6f1cdf2-8e30-4123-8350-b2bce8fde363,Master,Married,Loan,37132,9.66,1663,High
95639cf3-3a56-471c-b431-a45e7af5716a,Master,Single,Loan,29880,7.22,9548,High
c1858725-de33-45f4-b022-69a6b6167244,Master,Single,Loan,48533,5.14,3638,High
b728d867-cf06-475a-9942-af815379e94d,PhD,Married,Credit Card,14905,9.64,8644,Medium
6eb450b5-979d-46ff-b2bd-244242c8d5a4,Master,Divorced,Checking,43267,4.28,9522,Medium
445a93a8-8e7d-406f-8047-e8a0fd46e680,PhD,Widowed,Loan,40850,4.9,8226,High
f7d69b1d-6802-43e8-8b8d-48816bb3da9e,Master,Divorced,Credit Card,46235,7.14,3996,High
463e2251-1523-4355-ad5e-d7772a180cdb,Master,Single,Savings,5912,5.55,5715,Low
a10a9429-a11c-4e56-bef5-2eea63591cd0,Master,Married,Credit Card,49038,2.84,1805,Medium
3abbde7e-8f97-4c44-8c8d-9be8c185c382,High School,Divorced,Checking,9314,8.75,7221,Medium
da3cd202-6d46-4e2b-90a7-e9e7afa30985,Master,Widowed,Credit Card,33961,6.02,1119,High
0d86d5c3-7d9f-4f4e-91f9-7b3b5deef62d,PhD,Married,Credit Card,5661,5.28,5241,Low
0e14e7a5-dd16-4720-a625-41226c036ece,Bachelor,Married,Loan,22880,5.35,3712,High
88c8b033-324d-449e-a5a0-42cb0d95bb35,Master,Single,Credit Card,23723,5.18,5670,High
a1d0bf84-922f-4856-b1f9-0a9a9fe01295,PhD,Married,Checking,31624,6.32,9401,Low
b7916137-0d1d-4668-9279-552ab8e6de9d,High School,Divorced,Savings,6435,2.37,4196,Low
7a6ef8ad-9c0a-487c-9b9f-c0d4fa2e3710,Bachelor,Divorced,Credit Card,34038,3.61,8136,High
c30be3e1-72fa-4fbf-b618-713d289dc93c,Bachelor,Single,Loan,20595,5.49,3927,High
1987f41a-775b-453e-a2c5-f276111b9243,Bachelor,Divorced,Loan,17374,5.59,9518,High
b2a07c86-4587-418a-a5a4-5e4a494e7efd,Bachelor,Single,Credit Card,48670,1.61,6365,High
a9467190-08db-4a37-989c-905af6da7569,PhD,Single,Savings,21428,2.2,6477,Medium
0e986ea1-b0b5-4323-bb91-f133a2beb49f,Master,Widowed,Savings,10875,3.92,2111,Low
88e09331-9793-45f1-a4d3-cb1d89abd817,High School,Single,Loan,40606,3.12,9072,High
aac32052-ed60-4a1a-9017-34c28b132e09,Master,Widowed,Checking,8159,7.89,1195,Low
ed26949d-8750-4a05-8ce6-fee1302e33e1,PhD,Single,Loan,46261,9.9,1434,High
ac6d5d87-40ad-4ee4-b6f5-fe30281a56b3,Master,Single,Loan,42702,6.43,2360,High
302cedcd-4023-4a4b-a38b-dc4b3f0518b4,PhD,Widowed,Loan,48066,3.55,8492,High
95bd5497-97a1-4825-a875-2a7a0cfe640a,Bachelor,Widowed,Savings,19467,4.13,8184,Medium
44ed3c36-1420-4096-9336-653dfb229c1b,Bachelor,Married,Loan,9270,7.51,9818,Medium
6e503efe-0934-477e-b624-e47823326117,Bachelor,Single,Credit Card,26051,6.1,3980,High
1827b163-074f-4c06-bbdd-5519f6a8b132,Bachelor,Married,Loan,43679,2.9,4704,Medium
ebfd76fb-e6e8-47b2-93f1-5368a0c7ca38,High School,Widowed,Loan,16983,9.42,3986,High
67cb707d-c7cf-49a0-a821-1ee964004d8d,High School,Divorced,Credit Card,23835,6.02,2115,High
8bc259f4-92b4-46b0-96ce-1540c86f1cf3,PhD,Single,Savings,8253,6.58,6957,Low
2c8202e8-3f5e-4fb7-aeb5-5e91b866dbee,Bachelor,Married,Savings,6477,7.93,1874,Low
b5462a68-38b2-4c0e-9d67-934ff4b9f8c2,High School,Widowed,Credit Card,48546,7.94,8342,High
8b651bc5-e082-4c8b-bcc3-2cf64ea28898,Master,Widowed,Checking,35035,2.3,8482,Medium
754749fc-2265-49ef-ba3f-2b0acdc18f3d,Bachelor,Single,Savings,13015,2.37,6520,Low
74094d9f-51ae-4d66-9624-66e300d173b3,Master,Married,Credit Card,30535,4.92,6011,Medium
09fc1fe3-002e-48db-a06a-d3ee916a83f0,Master,Married,Savings,34078,6.06,8444,Low
a6716ec8-a56c-48fb-b51b-2763fd8bb605,PhD,Widowed,Loan,44341,5.22,1674,High
492586df-f66a-4727-8031-09cae525752b,Bachelor,Divorced,Savings,16091,1.82,3957,Low
856f3fec-224e-4d3d-9c03-2a0f41167b05,Bachelor,Widowed,Loan,23634,4.63,9711,High
76b050eb-ce85-402a-b4d9-ca92565a45d1,Bachelor,Widowed,Checking,5673,3.49,9405,Medium
e6db92e1-9cc6-44e2-982b-3e0a468fbcdd,PhD,Widowed,Loan,42941,7.6,8242,High
2b0db0f3-7ed8-4da3-a5b7-bb51acf72d40,PhD,Single,Checking,15393,5.09,7583,Low
3045ac17-657b-4f3b-ac92-29884a2cfcb2,PhD,Single,Savings,42911,9.42,8710,Medium
d7cb34d7-6028-48cf-a090-508d6bd40725,Master,Married,Loan,7033,1.93,9650,Medium
cc16cf72-906c-4554-90c5-b11093f19005,Master,Divorced,Checking,47440,8.37,3407,Medium
b3856133-5b0d-4c5a-8fda-1cb3cd931b1f,Master,Single,Savings,39005,5.3,9039,Medium
e9a02d91-8cad-4b43-8fb8-f507eb0e2abe,High School,Divorced,Loan,15869,3.05,8249,High
5ce3c1bc-7ebe-445d-afb1-59769d92b4d8,PhD,Married,Checking,32259,7.63,2072,Low
1e7bec89-4a81-4246-8e74-555dfc66a379,High School,Married,Savings,26820,9.91,4535,Medium
4bec7cdb-cfa6-49c2-8591-9ffea15c9291,PhD,Married,Loan,28926,2.41,5622,Medium
b32fa652-b10b-43aa-9dd8-4bd4c3def09d,High School,Married,Credit Card,38449,3.24,8837,High
785fea3a-d73b-4f62-a45d-e54c678c8729,Master,Widowed,Savings,36167,4.19,5222,Medium
2ddbcb45-2ef6-4383-9591-5b4a40076ec4,High School,Single,Checking,10056,1.86,4202,Low
50c4c80e-2010-44fb-976a-40503d75a87d,Bachelor,Divorced,Savings,35447,3.42,5694,Medium
37281b12-5d25-47e5-bc3c-82c1895e33cb,High School,Widowed,Loan,47178,6.36,4226,High
2ced6d4c-1edf-47ba-a09c-e82048eebf53,Master,Single,Loan,17245,9.62,5045,High
18daaafd-4449-4028-860d-c9659a48143e,High School,Widowed,Loan,19930,7.16,5752,High
e386add0-4f05-490a-99b9-8461b50cf558,PhD,Single,Checking,20533,1.7,2425,Low
1793605e-f682-4bcc-9d5b-5ae886734c4e,PhD,Widowed,Checking,38669,3.6,4549,Low
ed5f0695-9a4e-4bdf-8185-e7aeea64a030,High School,Divorced,Checking,29692,7.95,3972,High
e9dd746b-b15f-4167-82af-c86c1537a56b,Master,Single,Savings,48788,5.44,2695,Medium
dd9a22b5-3dbb-4801-a737-41c3bcff1acb,High School,Married,Checking,21515,3.29,7610,Medium
9c772d2b-f68e-4608-a3e4-83ce743ef8f0,Master,Single,Credit Card,28902,6.91,4479,High
0c8a7907-4d22-4a13-967e-5ed3d2d253a7,High School,Divorced,Loan,42812,4.01,5297,High
114bbf2e-5565-4112-9b97-91ec9d91c602,Bachelor,Single,Credit Card,37108,4.98,8340,High
c60891b6-ac9d-41d1-8b3b-5cb14fb46db5,PhD,Single,Loan,41190,3.39,3589,High
9ad0cfef-5ad5-4a91-9854-1436aedf50f2,Master,Widowed,Credit Card,18103,1.75,4433,Medium
1b000630-7dfd-4c1f-8520-bac5d1c6838c,Master,Widowed,Loan,23968,7.11,5165,High
d0c92f21-9f5c-43f4-a2e4-5900700559fa,Bachelor,Single,Credit Card,20831,9.64,5801,High
cf9a2ab0-48e9-42a0-aa1d-3dd396d16e19,Bachelor,Married,Loan,47294,8.75,2401,High
ff9a7984-66d9-4a4d-a3f7-b6ea0855961b,High School,Divorced,Savings,47555,8.72,2720,High
5ce8d80a-0aae-4a02-a02d-5025bd2b596c,PhD,Married,Checking,31980,4.82,6687,Low
6be4bc6f-f730-478a-acce-ea1e2607a0b9,Bachelor,Widowed,Checking,6320,1.9,8596,Medium
1cdb5f47-3204-42ea-856a-a25376ebc087,Master,Single,Savings,43235,8.15,8821,Medium
fe67b60a-e34c-4402-a85d-134de0f630c1,Bachelor,Divorced,Loan,32720,5.08,8160,High
305063de-ba28-496e-834f-d51a03b70884,High School,Divorced,Loan,20277,6.85,9047,High
abd2a773-af93-4d06-acad-7b31bccc8035,High School,Widowed,Savings,23031,2.0,1803,Medium
756b8e11-bb2c-40f7-a55d-8f863452521c,Master,Divorced,Loan,45484,7.46,1049,High
ba845c1a-7b1a-4957-a713-edb8af56b17a,Bachelor,Single,Credit Card,10366,5.5,4201,High
4f371903-4eb9-4655-8983-13a88da73e56,PhD,Married,Credit Card,21030,9.17,7556,High
37086416-19b9-4412-841e-7d4f5531bc3a,PhD,Divorced,Loan,5520,5.08,1526,Medium
0881c044-add5-446c-b21c-e79f7103e6de,Bachelor,Divorced,Checking,25834,3.52,1654,Medium
d73700db-fead-4e19-83bd-8b2f6bac1300,Bachelor,Widowed,Checking,7169,7.93,6881,Medium
b48491df-a6c1-4cf2-95d9-53df721fc012,Master,Single,Checking,13108,8.1,9095,Low
788c027f-7b04-4a01-b705-4d6f427f8b6f,PhD,Married,Savings,7102,4.39,8776,Low
64df6b5a-9202-4290-a51a-23eef9f585d8,PhD,Widowed,Checking,42025,4.32,9520,Medium
1021f78f-024e-464a-87c5-f7443c7c1b75,Master,Widowed,Loan,33579,7.04,5335,High
6e1f8f85-ca81-4095-90fd-cf96b76c68c3,Master,Married,Loan,13550,5.57,6368,Low
623ebd63-3a3e-46f1-9b44-5cf65c2630bf,Bachelor,Married,Checking,34342,3.75,3466,Low
662f3a69-df57-4a96-9622-969ea34b6f50,PhD,Single,Savings,38600,4.68,9716,Medium
5f94fc9d-cc0e-4ccf-8d84-b4a0d51bb04d,Bachelor,Married,Savings,25112,7.99,1205,Medium
bdbc57d6-f3a2-4b57-9789-034a07f34c52,Bachelor,Widowed,Checking,34930,2.79,2792,Medium
70564c45-d76c-457e-8454-c29d89eb0807,Bachelor,Single,Checking,17384,9.32,6403,Medium
611f6646-043a-4c78-bbc7-83855acf41a6,High School,Single,Credit Card,10904,2.86,8263,High
183e17de-8101-4dcc-9b1b-d4288dda7ebe,Bachelor,Divorced,Loan,40919,6.99,9604,High
4fa26cf5-8414-4367-a7ff-fa906f9b02c4,High School,Single,Loan,9903,2.72,7601,High
8ff7c447-5607-4956-bef8-b0bb39a1641e,PhD,Single,Loan,49455,5.04,9065,High
bb644ea4-913d-473c-8f2a-008aed481420,Bachelor,Married,Credit Card,48992,9.73,1084,High
d207e2ae-bc5e-412d-ba10-7c17f7300e77,High School,Widowed,Credit Card,40958,7.12,9095,High
7f4bc046-0bda-4e2f-b235-459008f88857,PhD,Married,Savings,42023,3.25,6725,Low
c1c926eb-1232-4ce3-b296-154cd40bab3b,Master,Married,Checking,33747,3.45,4350,Low
2fca5412-8a60-44f5-b353-94741ff97581,PhD,Widowed,Savings,41176,5.29,9636,Medium
e7a71529-cd96-4838-a5a1-1816e0bb9fed,Master,Single,Savings,37852,3.97,7466,Medium
39b9da54-6cbf-498a-b6fa-74b74ba0a966,Master,Single,Credit Card,36532,6.81,4825,High
7e4cc310-ff18-41b8-90e7-83673dd2f9db,High School,Single,Savings,38824,2.29,3150,Medium
3e88a492-3325-4b43-a368-9804b896058b,High School,Married,Checking,38041,4.36,5617,Medium
7a9bee26-39d3-47fd-b563-139422d99b37,Bachelor,Single,Loan,42743,6.02,6848,High
4c0c42dc-3883-43d3-b66c-c708e8c371fb,Bachelor,Married,Savings,43230,8.13,7029,Medium
f5399163-7e19-483b-be1e-39fb7af8363c,High School,Single,Loan,22357,3.0,9422,High
e3588573-4d21-4253-a5ac-03cb16fb806f,Bachelor,Single,Checking,8211,8.84,4465,Medium
5b25c514-d92f-4da7-bb79-5f4e2b73cce1,Bachelor,Widowed,Loan,18220,6.64,5338,High
ee83409d-435c-485b-8bde-4ec811186caf,Master,Divorced,Credit Card,7248,2.63,8453,High
9e311d6a-43dc-4c0d-a6c4-4063876fc222,PhD,Widowed,Checking,31586,4.54,6938,Medium
11212b2a-2ebc-49b1-afa8-17b99f4561b3,PhD,Single,Loan,31590,2.3,7157,High
af169319-3315-437b-9114-f3ec7409a5e7,High School,Single,Credit Card,41619,6.14,7652,High
3f423fc9-b611-4ce9-b2fd-0cb5846641f3,Master,Married,Checking,19553,8.06,9802,Low
e878b47b-daf5-47b9-ae6f-c3714c416a7f,PhD,Single,Checking,21715,3.75,1349,Low
cfbb03ac-1b8c-4bec-b360-82324865cf1c,PhD,Single,Credit Card,6243,2.16,2039,Medium
b33efaba-eff7-4c42-8987-500c2f96d313,Bachelor,Divorced,Loan,18551,6.49,8024,High
46290047-55d3-46e4-bfd9-e74a7aa3c31d,PhD,Divorced,Checking,21197,5.8,5977,Medium
80281fcc-cefe-487d-9a42-6c6ac29ac3cf,Master,Widowed,Credit Card,47321,7.42,4777,High
8fe4eb20-73ab-4cf6-a025-431d29f420de,Master,Single,Savings,16344,6.31,4177,Low
355edf3c-c61b-48b6-a9f4-765c810f783b,PhD,Widowed,Savings,9250,4.27,5845,Low
82293744-c4ed-42e8-b797-0c27f7a07d7f,PhD,Married,Credit Card,15046,2.14,7849,Medium
ed9011de-fbd5-44cf-b58a-c2016eb95f01,PhD,Single,Credit Card,18219,5.23,3931,Medium
325b59ba-2092-49a1-bc51-7fd505ecfef1,Bachelor,Single,Credit Card,10386,4.38,7012,High
5c2bd79d-f924-4d1d-b960-11c339c0332e,Bachelor,Divorced,Savings,8487,3.74,1218,Low
8f982440-ec9b-43b3-8ab3-149fc2654cfb,Bachelor,Widowed,Savings,42129,4.22,3570,Medium
5463c489-b74f-45bc-917d-e7a3229d291e,PhD,Widowed,Credit Card,41279,5.5,8172,High
c9679676-9128-4fab-a563-59e71e4397e8,Bachelor,Single,Checking,32019,3.54,8670,High
d4c5d522-77fe-432e-9b60-9d072f09586a,Master,Single,Loan,29326,5.18,3523,High
339356a4-47b0-4651-a667-e3d8af511624,High School,Single,Savings,44979,3.62,3566,Medium
f9fc2f7e-9d02-4c5e-a57b-3428a5c6f402,Master,Married,Loan,25101,5.53,5795,Medium
d6a68b00-f752-477f-ad5d-6996565964d9,PhD,Single,Credit Card,5562,4.98,9365,High
21eda37e-31dd-4e5e-8d29-adffe7dfac62,PhD,Widowed,Loan,14135,9.1,7239,High
087646ef-53a7-48ab-a939-3231f5fe596e,Master,Widowed,Savings,26746,7.97,4709,Medium
2d318550-b097-4371-89a8-c0e5360e1cc2,High School,Widowed,Credit Card,47151,4.21,4567,High
5345e5f5-76c9-4167-9113-290626d1e0fb,Bachelor,Widowed,Credit Card,30685,2.62,3515,High
d8c16e70-be02-4e08-a515-70dab7dfecea,High School,Married,Loan,35286,6.82,6067,High
451cdb2c-460a-409d-8b62-faa1b5d565ab,PhD,Divorced,Loan,24091,5.36,3215,High
968a5028-b3ad-4e63-9512-f20612dee8f6,Master,Single,Checking,13479,5.35,1215,Low
44f439df-0c58-4d89-81d0-b6b57fb124bb,High School,Widowed,Checking,22534,9.52,4203,High
29b9a34d-30f0-4f0b-b273-9a54fa6acf04,PhD,Divorced,Savings,12597,6.36,7857,Low
b9e03c85-8380-4ddc-b397-234c0f922002,High School,Divorced,Checking,18156,6.66,4803,Medium
5aceda3e-b779-47a8-ab3f-70307d8288da,Bachelor,Widowed,Loan,29801,8.0,9159,High
82a8dad8-6d54-4c59-911e-64c1790d2aa7,PhD,Single,Checking,26375,3.77,3712,Low
c83959a5-5874-4fe9-a669-907512fdb486,Master,Divorced,Loan,13149,8.81,6776,High
73fa8b56-5a02-4f61-a59e-b91a9f3ab8a8,High School,Single,Checking,6624,3.02,3448,Low
6a58adeb-8492-4400-97f8-2bb7651cd65a,PhD,Widowed,Loan,22805,3.78,1515,High
bc06a986-339f-44d2-9368-6e46b374a12d,Master,Widowed,Checking,25223,5.83,5799,Medium
9fe9f44b-f3de-4705-bbba-8c499107692a,Bachelor,Single,Savings,41131,7.27,9323,High
5d30e5b3-adb4-48cb-a625-9ef8fcf99f60,High School,Single,Savings,7320,2.19,1417,Low
11c973eb-1c5e-4608-8baa-c6f651c616a0,Master,Single,Credit Card,41233,7.07,4800,High
293cebcc-caa6-44c0-9617-ace7a2f06d28,Bachelor,Widowed,Savings,39598,4.11,6431,Medium
1230b141-2607-403b-bb04-93914655047b,High School,Married,Credit Card,25834,1.68,2256,High
7d396ba9-3e50-45e7-bcd7-96ea49d8204d,High School,Single,Savings,10490,2.52,4378,Low
c0384f85-824a-4c03-b1fa-ebc77ddb6bb8,High School,Widowed,Checking,30911,4.83,4537,Medium
84939be7-e44a-44b9-844c-14fc3c578120,PhD,Divorced,Checking,29709,2.15,3740,Low
3d56e7bd-fed2-4909-9238-d3f76f364aee,Master,Widowed,Credit Card,10030,4.24,3686,Medium
104bcb1e-826a-4fa0-9c36-4b347704c013,Bachelor,Single,Checking,5737,8.19,5918,Medium
b37f6fbd-53e8-4f72-9678-72bbc52dc72d,Master,Married,Loan,13941,2.67,3632,Low
8986ed00-3fa2-4687-8fbc-010d8871af9b,Master,Widowed,Savings,49618,8.89,6446,Medium
1e569650-2b0b-4ec3-b29b-d8f673e4b7d5,Master,Divorced,Credit Card,49093,1.84,2633,High
4ecda0b7-0a9b-4d5e-8645-61748b43e847,Bachelor,Married,Credit Card,13270,7.0,1320,Medium
149b049c-b58c-4449-bbc4-a1c85e2f95e5,PhD,Married,Credit Card,5683,1.63,6128,Low
1811bc40-066d-4624-bbfb-d821bea0ad73,Bachelor,Single,Checking,11361,8.07,9739,Medium
b0fb2827-c318-4106-a1ab-bbd5986dd95f,PhD,Divorced,Savings,31223,3.59,5175,Medium
abb5c111-3a0d-4edd-b0a2-3907aa72c1ae,High School,Widowed,Loan,29668,4.95,3810,High
b866a40d-2d56-4e61-9070-3df62c29b272,PhD,Widowed,Checking,22882,6.91,6962,Medium
d31e65c7-c989-4077-ad91-c8cff86e5e16,Bachelor,Married,Savings,5606,7.45,5675,Low
8ddc8bb4-945b-4c77-baa6-496a35789246,Master,Single,Credit Card,40839,3.62,4479,High
7a87e048-2890-4328-a33d-962daa749665,Bachelor,Single,Credit Card,35436,2.49,5848,High
e136aa0f-c704-47e5-b8b7-23d2747ff387,PhD,Single,Checking,34759,9.8,6638,Medium
73a59a14-4052-4429-b7bc-d961a9ea67b5,High School,Divorced,Credit Card,24389,4.16,5905,High
c1de83d5-2aec-4796-bba2-2abaaa93bd81,High School,Married,Savings,20721,4.14,9920,Medium
b6966850-34a4-48c1-89ca-8bf210bffacb,Bachelor,Single,Checking,25413,9.61,3005,High
903f97ad-95a6-422f-91f5-bdd2864a51d3,High School,Single,Credit Card,34391,8.56,2766,High
45b553dd-9782-432f-9664-7fbb756ec6b1,Bachelor,Married,Loan,15479,2.28,7750,Medium
5bbdc62a-4238-4f8b-96aa-40c50b7274d0,Master,Married,Loan,11058,9.84,5977,Medium
7d0bb4be-ead3-404f-a058-b231eb38debf,High School,Single,Credit Card,49229,6.91,5078,High
b03aeafe-7229-47c6-9f0c-862bdb7a4219,Master,Widowed,Savings,42351,6.95,7480,Medium
613f23f5-a605-496e-a57a-e68fbc3f5a77,High School,Widowed,Savings,18708,3.16,1598,Low
ba339155-c331-4cf3-a8ef-8543691524a0,High School,Married,Loan,30801,3.54,8678,High
6a3d5fe4-c7dc-4c84-a1c6-4388405eecd5,Bachelor,Divorced,Checking,45446,9.05,2202,High
abae6099-a755-4e1e-9bbc-e8c73cbcaed0,High School,Divorced,Loan,27227,9.15,3550,High
d029d2cd-7e99-46a2-991a-5df48e469c09,High School,Divorced,Savings,38720,8.43,6326,High
3dc15898-39b5-4e4c-be65-9b13bf35510b,Master,Widowed,Checking,11341,7.02,6688,Low
b963d2f6-e631-4e94-a0cc-53ffb2d67990,Bachelor,Single,Loan,42290,7.76,4007,High
1ba30aab-d78e-49fd-8af0-dabec9da46dd,High School,Married,Credit Card,36467,1.74,9113,High
6295ba19-2d8b-41ba-8399-b1a5b3af0c24,PhD,Single,Credit Card,9447,8.43,9254,High
e992647d-b93b-49d3-9aca-3604e5b419b7,Master,Married,Savings,39236,4.82,7890,Low
aa48b418-14d1-4362-ad3b-e6dc020c720b,Bachelor,Widowed,Checking,27402,7.88,9396,High
1bc48b25-0a6e-4a60-b853-b2fc9d585a5a,Master,Divorced,Credit Card,20328,5.42,5969,High
b8ac7864-ae96-4ae2-a094-94897739f191,High School,Single,Savings,35294,3.5,7243,High
9df1fba9-43d3-430f-bca9-29b8ac157fb2,PhD,Single,Savings,14496,6.67,8770,Low
feb69f80-90cc-44c5-a24d-68577353a4b2,High School,Married,Credit Card,33830,8.07,2800,High
63f6551f-1cca-487b-b769-766fdf4e7787,Master,Divorced,Savings,28171,9.33,3744,Medium
df3d32d7-efad-4026-813f-c77bb4fc4d27,High School,Married,Credit Card,29217,4.66,7348,High
2d00e074-152c-48bc-bd8a-41ea2b81670e,Master,Married,Loan,18305,4.55,3288,Low
1544686b-a893-4b98-8ad5-4a9764c46398,Master,Divorced,Checking,45601,4.84,2126,Low
60f5a44e-d363-41e1-9e11-1e85efdae34e,Bachelor,Widowed,Checking,16604,3.33,5680,Low
070139dc-4e96-4d73-9cd7-10919a0e2098,Bachelor,Married,Loan,31228,7.22,2155,High
