CustomerID,Age,Gender,Occupation,EducationLevel,MaritalStatus
c71e00ff-5f4d-4736-83fa-59d4b85deff4,66,Female,Charity officer,Bachelor,Divorced
8d0db47e-ab69-42a9-b6e2-4cc72689fe09,38,Female,Technical author,PhD,Married
88b02886-57f0-45c7-95bb-69c956ada915,42,Male,"Civil engineer, consulting",Bachelor,Widowed
e923f127-2ae1-4a38-b616-e272ad4e59ea,29,Other,"Administrator, education",Master,Single
37fe619b-148c-4ff5-800b-a15b0bb1d4a9,33,Female,Tree surgeon,Bachelor,Widowed
1fe9fa8b-e7db-4bdc-93b8-39cf8caff985,46,Male,Chief Executive Officer,Bachelor,Divorced
1266ec71-c835-45f3-9880-7d7f30fc2a3d,36,Other,Advice worker,Bachelor,Widowed
aada72f6-ae6e-4624-a99b-f23dc5db047c,38,Female,Equality and diversity officer,PhD,Single
a7f3bc29-1062-4ad0-b7eb-16de3e7c8f72,28,Male,Civil Service fast streamer,PhD,Divorced
583f3107-3cbc-4bf2-a321-8217d0abd382,43,Other,Product designer,Master,Widowed
e2af33c5-9523-43c2-a427-6da50f728329,37,Other,Paramedic,High School,Widowed
7cabbc8b-32da-4690-9e16-0e0bf01099bd,56,Female,Amenity horticulturist,High School,Widowed
57808998-6b79-41ec-8a99-88b8f4c777e6,21,Other,Logistics and distribution manager,Bachelor,Widowed
97868c3a-3cbb-4950-98a8-a5f4821725f2,44,Male,Landscape architect,PhD,Divorced
ca77e4ca-abbb-4576-897c-08c448a5450b,53,Female,Marketing executive,Bachelor,Divorced
23212c39-1b5f-4062-a86c-a636cfdbd779,28,Male,Freight forwarder,Bachelor,Widowed
10ac09f2-837a-4cec-bdd6-279f2083f600,51,Male,Nutritional therapist,Bachelor,Widowed
d54e11c0-aca6-41bc-b3eb-7548c9a1345a,29,Male,Magazine journalist,Master,Divorced
f00a9c71-c2a9-4127-9485-ac00a2603550,54,Male,Mental health nurse,Bachelor,Widowed
eb33ffc2-9e85-4056-88b7-7a12aca15db3,22,Male,Archaeologist,Bachelor,Divorced
ae481b4e-d586-4817-bd6a-c6f98c0acbdd,46,Male,Media buyer,Master,Married
537c3ea7-125c-4a41-9fd1-50ed347aff06,34,Female,"Designer, exhibition/display",Bachelor,Married
90263827-aa49-406d-9a79-2028e6494743,33,Female,Chartered loss adjuster,Bachelor,Single
43fe2317-fdd0-474d-9cdc-5b3cebf23db4,65,Female,"Designer, textile",Master,Single
ae82963b-6071-4f3a-a4ac-aefb2e665d8b,20,Female,Chief Technology Officer,Master,Divorced
ec83db89-8e3b-4acd-bd26-57a2587dc7c0,30,Other,Advertising account planner,PhD,Widowed
2566ec72-11b1-406c-af6a-1f7a25296c4f,23,Female,"Nurse, mental health",Bachelor,Divorced
121f7082-bd83-4689-b6cd-1313f073b142,54,Male,"Psychologist, clinical",Bachelor,Single
7d4696ca-0222-4ef4-b27b-687c6e2d5646,27,Female,Water engineer,PhD,Divorced
d7356906-69c9-48f4-987d-811bf3e7feb9,37,Female,Oceanographer,High School,Single
010f8512-0ea0-45ef-989f-ab11d0038a1e,38,Other,Gaffer,Master,Married
663be7b2-3dad-4390-bd3e-47ba688c2e99,22,Male,Bookseller,High School,Divorced
6becfeb2-cb02-4ead-a6d6-aee9b50c4b15,46,Female,Occupational psychologist,High School,Single
d86093c1-ddc2-4d93-841b-ac8d847b4d55,53,Other,Marine scientist,PhD,Married
3ca83516-51c2-42ce-95cd-b128bc61081f,29,Male,"Engineer, maintenance",High School,Single
395acdaf-4e6d-4cb9-b2df-d3d2749528b2,28,Female,Call centre manager,PhD,Widowed
d0eaa793-0498-469d-b5fb-28f802aac67c,62,Female,Horticultural therapist,Master,Married
61784ed0-7314-415e-8ba9-d51350437505,33,Female,Location manager,Master,Divorced
7514dd87-f448-4713-ab15-0f7ef4e76bf0,19,Other,Site engineer,High School,Widowed
696cbcff-3efe-462b-9faa-74769d6b08f7,28,Female,"Sound technician, broadcasting/film/video",Bachelor,Single
eb07bccb-dec2-4d90-a28f-7c3170eabcd4,37,Female,Statistician,High School,Married
103f80c5-bf88-40db-948f-bb77cd9c47da,20,Male,Charity officer,Master,Widowed
6d4ff40f-669c-4bf7-924e-a0bbc8c30b8c,36,Female,"Therapist, nutritional",Master,Married
e80a9dda-95c1-4049-8cf1-724a5052f0e2,70,Other,Toxicologist,Master,Married
e06e4255-d576-449f-acd5-72ea9a3bd9bc,37,Female,"Investment banker, corporate",PhD,Married
a4e833ee-2c39-4d6d-a5a8-405905473afe,25,Male,"Designer, exhibition/display",PhD,Widowed
3c15ea1f-0cd9-4a47-9d3a-9c5683a8aa52,31,Male,Operational researcher,Master,Divorced
f726eb42-6ac9-48e1-8c69-1f81586f231c,42,Male,Planning and development surveyor,Master,Single
a5293047-2708-4a39-9ccb-6f71fc276eba,53,Male,"Engineer, maintenance",Bachelor,Widowed
e617b678-7245-4b7a-af15-69c751e54277,64,Male,"Designer, blown glass/stained glass",Master,Married
5458c6c7-69ff-4843-a5bc-50bb081af95e,31,Female,Broadcast journalist,PhD,Divorced
a0373d5f-7e3a-4978-aa81-58fb6b1be224,56,Other,Chiropractor,High School,Single
96e72fe4-fc46-48f7-9fdc-3c27416eee0b,62,Male,Patent examiner,PhD,Single
7521000b-74a6-4b2c-ba56-ceafcffbdd13,48,Female,Futures trader,PhD,Divorced
c80a2caf-8285-4b24-8ec5-87fe3355c750,39,Male,"Administrator, local government",PhD,Divorced
33293f2f-b739-4653-8cf1-bc3fed2b5dac,53,Female,Secondary school teacher,PhD,Widowed
17a7b7d7-a7a0-4262-a99d-fb9d67fcbfbe,48,Female,Chartered loss adjuster,High School,Widowed
ef78aa79-aa0f-47bc-a7a0-67427045d016,46,Male,Training and development officer,Master,Divorced
b042adb7-22df-49fd-b77a-cac1e8aae0f0,24,Male,Community education officer,Master,Married
858ab184-7885-4e34-b64c-fdf69bac0b0c,33,Male,Further education lecturer,High School,Single
9c33ea8c-79b3-4219-bccb-da45b82aa576,28,Female,Charity officer,High School,Divorced
2fa66388-8702-4316-ad60-8fe1128f8fee,49,Male,"Engineer, drilling",Bachelor,Single
9fad7770-f6e1-4171-acef-98dc950b9a63,29,Male,Midwife,High School,Single
4c5207a9-4414-4805-8ca1-8ede4d4dd7cd,51,Female,Armed forces training and education officer,PhD,Divorced
69fcf7e4-88e0-4efb-b148-4c03f1368c80,60,Male,Phytotherapist,Bachelor,Widowed
8c3cfcd1-6f37-4b01-9087-14c33bf2e90c,42,Other,"Scientist, clinical (histocompatibility and immunogenetics)",Master,Married
476aad65-6a08-4e26-9c6c-f5b957723ac5,64,Female,"Loss adjuster, chartered",Bachelor,Single
d22c3bd2-7074-4fe3-b0cb-feff9e832397,60,Male,Location manager,Master,Married
10c416f2-3961-4315-9650-7283c1723b14,68,Male,Clinical molecular geneticist,Master,Widowed
d9e9e8f1-34e8-4e62-a036-b709d54fbf7f,26,Female,Immunologist,Bachelor,Divorced
468e71e1-9285-49ee-9928-76ce12a7aede,24,Male,"Education officer, museum",Master,Divorced
2ef8cae0-9a87-424e-8719-d66ad0c1e7b6,64,Female,Food technologist,Master,Single
cefcfc28-8613-48a6-ab16-1817ac8601df,59,Female,Landscape architect,Master,Single
8cd729c6-e4ad-45cf-81ba-8794ec614f75,25,Male,Clinical molecular geneticist,Bachelor,Single
7cef2500-5d92-4136-b8b3-fb97a12f3d0b,18,Male,"Editor, film/video",Master,Widowed
06da7c77-4e6e-4afb-80a0-34eba0a97280,55,Male,"Designer, graphic",Bachelor,Married
3e6cdfe2-823d-4363-9a14-ab25ea6ed3a9,33,Other,Interpreter,Master,Single
318f4c18-fb8f-496e-8615-42bd79ed1771,24,Other,Field seismologist,Bachelor,Single
ba764eda-ec65-44f4-b2d8-1986ac9911fd,46,Other,Dancer,Bachelor,Married
8ef12fa9-2796-42d5-916d-80319114b206,37,Male,"Doctor, hospital",PhD,Married
46ab8ccb-ec14-4858-a99d-179a9044f875,42,Male,"Doctor, general practice",PhD,Married
582609e1-36e6-4e47-90f7-2bdb261f5b28,32,Other,Claims inspector/assessor,PhD,Married
98d7edb8-c608-460c-a993-967073b561fc,56,Female,"Scientist, research (life sciences)",High School,Widowed
2177d812-3f03-497c-8543-cd78ca55ee7f,20,Male,"Conservator, furniture",Master,Widowed
3f44f885-74b1-4e0d-b6fa-86a584afe192,57,Male,"Engineer, agricultural",Master,Widowed
26c300bb-54ca-46da-b9f2-09d644c7ad92,41,Other,Operational investment banker,High School,Divorced
07e43451-a370-4f3a-bb44-6523d4c388a7,19,Male,Podiatrist,Master,Widowed
5a3b8b10-96c0-4b95-bc7f-52f2d711ad91,62,Male,Brewing technologist,High School,Widowed
c6e607aa-0efc-4710-b152-6a7e909d1c66,31,Female,Animal nutritionist,PhD,Married
25a4761f-0c85-4bb9-9936-a5d693ae8dca,18,Female,Furniture designer,High School,Widowed
71d77b9a-c897-446e-89a0-3bb93c662679,68,Other,"Designer, ceramics/pottery",Bachelor,Divorced
1b110ca9-80c9-4ec8-8aab-85f5cdb1dc06,25,Female,"Engineer, building services",Master,Widowed
59162be1-b74c-48b6-90aa-891ac61da6d2,32,Female,Banker,Master,Married
c7246d75-3ccb-4744-b20a-73c3f5b66484,63,Other,Water engineer,High School,Divorced
768b7f35-ea7b-4186-bc33-e63cf94777fc,44,Female,"Development worker, community",High School,Single
79047919-f57b-4c4e-9369-dcbebe31a330,50,Other,Museum/gallery conservator,Bachelor,Single
190b413c-53c4-4686-b903-d5b214b34dee,43,Other,"Production designer, theatre/television/film",High School,Widowed
e943ee81-1d19-436d-b406-f431bfca5f7c,57,Other,Architectural technologist,PhD,Single
d8a4180c-8ad6-44e4-960b-d278e162e46c,60,Male,Theatre director,High School,Widowed
b2a15cf9-fb74-45e3-8883-8f93272a1956,29,Female,Systems developer,Master,Divorced
35f5c597-b677-4586-ab2b-bbf3500cb7f5,60,Female,Advertising account planner,PhD,Widowed
320b23ec-e738-4c89-b815-7f495589da94,66,Female,Research scientist (medical),High School,Widowed
52837a3e-920b-4842-95ac-b3c1ce3b2b85,69,Female,Broadcast journalist,Bachelor,Single
d5d741f1-d6e7-497f-b485-9a365c852b4f,40,Male,"Production assistant, radio",High School,Divorced
388179cc-6fe8-4772-a0e8-f84cc9e29f05,21,Female,IT trainer,High School,Single
78553396-87ba-432f-835c-91746714c46c,29,Male,Exercise physiologist,Master,Widowed
4df31c78-56b9-4e82-b475-fa125e848030,43,Male,Immigration officer,PhD,Divorced
072684cd-b3c4-40d5-a3dc-75aee1700d0f,30,Other,"Programme researcher, broadcasting/film/video",High School,Divorced
c4ad5ff9-0997-4317-9527-5528c816916b,25,Other,Social worker,Master,Widowed
c23521fd-7a18-4846-8728-514660b26b2c,49,Female,Patent examiner,Bachelor,Married
631515ed-23a6-456b-8ebc-1f406dc8ed85,46,Other,Product/process development scientist,Bachelor,Divorced
9840dfe4-2239-4ce3-882d-13e9981fed92,48,Other,Water engineer,Master,Married
809059d5-a957-4ec8-99d3-8072abde62ad,66,Other,Physiological scientist,Bachelor,Divorced
36f1500e-cb9e-4b23-bd23-d47c927c68a9,31,Other,Music therapist,Bachelor,Married
ffa81418-ff91-4b7d-951b-260a397e1a2d,55,Female,Higher education careers adviser,Master,Divorced
f86941df-e820-4922-bf66-fafc23a7e784,22,Other,Music tutor,Bachelor,Widowed
81d6e597-c4c0-447d-af70-5f988a0bbcaf,52,Female,Lobbyist,High School,Married
1447fff5-b1f6-45cf-8628-4e556f2d3696,62,Female,"Scientist, research (life sciences)",Master,Married
0b9dada9-ab14-4956-8f73-21bbf218d075,61,Male,Paramedic,Bachelor,Married
fe2203c3-fecd-4395-99fc-8008b9c0799c,66,Male,Insurance underwriter,High School,Married
e74a67fd-6b5e-4ec4-8363-ba7b134812a0,19,Other,Telecommunications researcher,Bachelor,Divorced
a6e7e49e-1068-4813-81d3-c94b58034529,39,Other,Chartered legal executive (England and Wales),Bachelor,Widowed
fa9f989a-3109-4773-b4a7-c3a6ed193258,63,Male,"Radiographer, diagnostic",Bachelor,Single
c0c4a0bb-1cfb-4bad-97f0-815c1859d71e,24,Other,Occupational therapist,High School,Married
b02d171f-7751-4cad-9164-7cfb48557703,48,Other,"Surveyor, mining",Bachelor,Divorced
94628404-ab35-4fc1-ba2d-b0822d1b45a6,30,Other,Psychiatrist,High School,Single
a3438a8f-bb4b-4d74-aa47-28c00a8a355d,58,Male,Physiological scientist,High School,Single
2f52e49d-06f8-44dc-97c2-16f55a54b2e5,18,Male,Tour manager,PhD,Widowed
e38e8f08-fd0c-4af3-9373-ef334bfca435,28,Other,"Engineer, mining",Master,Married
5808a1f5-ec9f-495b-8c61-e226f1166424,22,Other,Horticultural consultant,High School,Widowed
763b5a98-5868-4536-93fd-c138251d8fa0,67,Female,Optometrist,Master,Single
c84c30ba-f011-4957-959d-f07fac10c180,18,Female,Plant breeder/geneticist,Bachelor,Single
af94745f-d107-4bae-bce6-587ce44eb578,19,Female,Learning mentor,PhD,Divorced
e10cac20-f2f9-4fa7-9ad2-071161691291,37,Female,Adult guidance worker,PhD,Widowed
a9c5de1d-826a-446b-b0b5-a683974a27fc,39,Other,Land,Master,Married
ed14afc3-64d1-4e78-a1da-940cc01d1f2d,28,Male,"Doctor, general practice",PhD,Single
5bffccd9-3899-4c33-9189-7a77923af7b1,42,Female,Risk manager,Bachelor,Single
4e79f5e9-7da3-4b6d-8208-6a45949da523,30,Female,Special effects artist,High School,Widowed
50ede70f-f5e7-46ff-88a8-5fdef15be85a,69,Male,Hydrographic surveyor,Bachelor,Married
4588dc08-8a6d-41fb-8ef0-01d1f705f5d6,65,Other,Academic librarian,Master,Divorced
6d32d409-8232-4daf-9107-34db623b3bf6,22,Male,"Surveyor, minerals",Master,Widowed
45701921-bf58-4165-be67-4d1e917eb0af,67,Other,Special educational needs teacher,PhD,Divorced
5292110a-3bad-43d5-8963-ec307b50eef8,69,Male,Facilities manager,High School,Married
5b22380b-690d-4d93-a35a-3384b61ac180,66,Male,"Biochemist, clinical",Master,Widowed
07b57f54-d9cf-491f-bcb6-a0be3274e631,51,Other,Technical author,High School,Single
2b567496-ffd6-4a83-abdc-789386412a53,18,Female,Operational researcher,Master,Divorced
56f921d6-67b2-4eda-bc20-d50723399c84,53,Male,English as a second language teacher,Master,Married
1ec97625-a890-4c6f-8d0b-fff642b52718,32,Female,Occupational hygienist,PhD,Divorced
a3fbb543-0db6-4f47-a0e2-1868bbf3b5ba,53,Female,Risk manager,Master,Divorced
d14954d1-014f-4505-9940-62356a52408c,65,Male,"Clinical scientist, histocompatibility and immunogenetics",High School,Single
48b416e3-b6e7-4a23-8102-17bf74aed344,25,Male,Microbiologist,Master,Single
954f13dd-afb1-41f1-ba85-818f919d2e63,26,Male,Armed forces technical officer,PhD,Widowed
ced2b03d-368f-4d54-8011-3cdb00a35389,30,Male,Quantity surveyor,High School,Married
07a0269b-5ce0-4ef0-af52-8765b5b33e6f,48,Male,Teaching laboratory technician,Master,Widowed
79c1746a-031a-4216-8383-47e4dc6ec536,46,Female,Careers adviser,PhD,Married
018b5634-807d-45df-88e5-3346c8a8dbc4,48,Male,Ergonomist,Master,Married
80e1a2a4-0c70-4e6a-875e-589f3b3f2411,26,Male,Chartered management accountant,Bachelor,Widowed
fa01c3c7-f646-4428-95fe-28581c4d76e7,66,Other,Higher education careers adviser,PhD,Widowed
6d272f60-11d2-4dbd-bbe1-1901f88d9976,32,Other,Quarry manager,High School,Married
6ce035f2-d5c0-4a1f-84b6-8e9bb6e17180,54,Female,"Engineer, drilling",Master,Divorced
f446422a-0d9e-4b1f-9f2f-de1b5ced2ef0,32,Female,Tourism officer,Master,Married
3508f527-8daf-42fb-824f-b1ce3ba12dde,66,Other,Software engineer,High School,Widowed
f763b467-bc14-4d70-8b35-478a50a3e062,28,Male,"Teacher, English as a foreign language",High School,Single
d0b9a108-9134-42e7-aa7b-64337a4bf2c8,44,Female,"Surveyor, commercial/residential",Master,Married
01f0f387-ece1-4df5-a9ee-f433dd954e64,44,Female,Youth worker,PhD,Widowed
88344fc6-37c7-4d4b-92cb-bc516571f34e,47,Female,Financial adviser,Bachelor,Divorced
aaad6aa6-60cc-4d90-928a-850aeada23f6,33,Other,Nutritional therapist,Bachelor,Married
362bb978-f4b0-48cc-866e-3ef6ef12a415,46,Female,"Scientist, research (physical sciences)",High School,Single
b22aa241-bded-4644-b8a6-ffd0d3f8d9b3,49,Female,Prison officer,High School,Married
66ab94d1-4512-4002-9c1b-3dae79056fd3,60,Male,IT technical support officer,PhD,Single
99b45772-01d8-4fff-b929-7e028c6dccc2,67,Other,"Engineer, mining",High School,Married
5b66c22f-39a5-4ef0-a645-82d1e959952b,56,Other,"Engineer, agricultural",PhD,Married
71572610-c4a7-461f-9f03-965f0e3902dc,31,Female,Video editor,High School,Married
767b05de-bebf-4d7f-a5f6-faa235516950,18,Female,Community arts worker,Master,Married
3751b538-f5a9-40ae-9ccc-09af39abd237,20,Other,Insurance underwriter,Master,Divorced
3ab916b1-75ac-4968-8360-60e0128d1305,54,Male,Geophysical data processor,High School,Divorced
d48e396c-3683-4487-b9f7-54a950aa15a4,25,Female,Press photographer,High School,Divorced
03c378d9-e138-45f5-8e22-12558afbe1f6,51,Male,Automotive engineer,High School,Divorced
84bed3d9-e961-4807-8c63-8f4529b2f191,58,Male,Aeronautical engineer,Master,Widowed
2aaa7011-d95d-427a-b130-6470fdd5c812,65,Male,Ecologist,High School,Divorced
b24947f4-a754-46ac-84a6-b21769a36e1f,44,Male,"Investment banker, operational",PhD,Divorced
d3a792b0-2b6b-48d4-8863-b8775a61ba39,26,Other,"Editor, magazine features",PhD,Widowed
5e07dc8c-05f3-4f3a-8a76-65010f76a92a,52,Other,Veterinary surgeon,Bachelor,Single
54bf5b95-66c0-40c4-970c-910631b6d166,46,Female,Dancer,PhD,Married
f7eafd16-bc47-4762-a7d1-d4ec1b2e82f2,25,Female,"Engineer, aeronautical",High School,Widowed
79ae3254-cbd4-420b-a7f4-623b16d8b008,24,Female,Sport and exercise psychologist,Bachelor,Single
6fcbd643-a47d-44b3-bbe9-e0cc7cc2e1b8,21,Male,"Programme researcher, broadcasting/film/video",Bachelor,Divorced
4ddde97b-a6c9-4c97-9f74-f9895524c9ca,60,Male,"Engineer, aeronautical",High School,Married
609e530d-1c48-4874-85e5-02e455a8dc7f,43,Male,"Engineer, petroleum",High School,Single
b8143136-c778-47fc-ba89-72c728d7a30d,47,Female,Building surveyor,PhD,Divorced
da3e0f83-6192-49a4-b566-bae1e55d5ff4,56,Male,"Engineer, building services",High School,Divorced
37c75b0a-0656-497a-b8d9-71b49c7a6479,26,Male,Merchant navy officer,High School,Single
20682370-d5c9-4892-98be-80fb9cc376b6,21,Female,Probation officer,Bachelor,Married
60da8d51-c039-438a-82d7-d2916d027627,61,Male,"Psychologist, prison and probation services",Bachelor,Married
9a0fb5db-62da-4435-88ad-47c5a5d16d02,68,Other,Actuary,Master,Widowed
6b6d7cff-ab97-40db-b38d-b7561f79f760,41,Other,Holiday representative,High School,Divorced
b02fc841-a324-46de-b179-6668b3e75248,65,Female,Logistics and distribution manager,Bachelor,Single
e45cc567-c984-4756-8bdb-7ae959fc2135,36,Male,Database administrator,PhD,Divorced
fb548bd1-3d9a-4cc3-ac2c-dbca02975fc5,57,Female,"Engineer, production",Master,Divorced
c6cc0779-7988-4f0c-ae71-b07bef400bc9,60,Male,Environmental manager,High School,Divorced
3038358e-40f3-405d-a423-8c6d040f95a3,55,Female,Academic librarian,Bachelor,Single
875354ea-e983-4318-abce-4447282a805f,70,Female,Estate manager/land agent,Bachelor,Divorced
ca20c30c-e319-46b8-801f-c0eeb0761e9f,60,Female,"Therapist, occupational",Bachelor,Single
b50cb9e5-9d6c-4c02-997a-98aa0c414bf7,20,Other,Regulatory affairs officer,Master,Single
37ac3608-7771-4419-9b68-17d9d3489c20,28,Other,Tree surgeon,Bachelor,Married
d2803f4d-9387-4000-af4f-6e9512081d1b,32,Other,"Producer, television/film/video",High School,Divorced
d31f5393-5475-4ec5-b2b7-5237c2de36cb,67,Male,"Scientist, research (medical)",High School,Single
e6465801-6fe1-442e-a09e-5928e2fb2d3a,37,Other,"Surveyor, hydrographic",PhD,Widowed
8acc6d17-1ce9-43a6-a3a6-0aaa100f5454,27,Female,Chief of Staff,PhD,Married
9734baa0-d4da-4f70-a0b1-b6893b5efda2,43,Male,"Embryologist, clinical",High School,Married
57c74b82-0472-46d8-a8c8-b61b13a48a43,40,Other,Financial planner,Bachelor,Widowed
cadab99c-c71f-45a2-8c24-5edd67214bc4,70,Other,Furniture conservator/restorer,High School,Divorced
7cf519a8-daa7-4476-9b33-e57a6eb04c56,54,Male,"Programmer, multimedia",High School,Divorced
3bce0ded-dba9-4d1d-b385-7e0105e89466,58,Female,Veterinary surgeon,PhD,Single
bdac1fc3-8359-45ee-90a5-b8ed793e516e,45,Male,Social researcher,PhD,Married
daad33b2-e554-49a7-90af-996b049a4aff,23,Other,Town planner,PhD,Widowed
59dae160-7b48-44b8-836a-b25bb369c1a5,62,Other,Warden/ranger,High School,Divorced
d65589d2-2a0c-470d-9763-e34aa944afd1,18,Other,Purchasing manager,Bachelor,Divorced
a418c980-0d8c-459b-8c61-0eafb84ba768,65,Other,Warehouse manager,Master,Widowed
4ac44ede-88eb-45fa-ac3e-bae72a747adc,67,Female,"Optician, dispensing",Bachelor,Single
54bd82f1-b40c-4ab8-b889-ab06a3133fdc,28,Other,"Education officer, community",High School,Divorced
5272526e-e3ab-4dcb-96b0-76a14d34b5e0,52,Other,Automotive engineer,High School,Married
2703cc9f-6b84-44ea-a7c6-9e966c9440b6,48,Female,"Engineer, electrical",Bachelor,Widowed
d35258f7-d14d-4286-8ab8-4791eb985b84,67,Male,Chief Executive Officer,Master,Married
6390b70e-b3ab-4d25-b6ad-a4ee1299a5e8,31,Female,Banker,Bachelor,Divorced
14d7d788-5be2-4794-95a0-39a104c09ae9,54,Other,Chief Executive Officer,High School,Divorced
22d88bd2-39c3-45a7-93ee-ec5b6011d18f,43,Male,Airline pilot,PhD,Single
f06e7d57-93d1-4290-aa5c-ad2860d48ac0,34,Male,Publishing rights manager,High School,Married
8063a682-6067-4ad3-b325-3d5c0ed6659f,44,Other,Corporate investment banker,PhD,Married
20478716-53b3-479c-b89d-d58017b4d19d,34,Male,Magazine features editor,PhD,Married
305d939f-e5ab-44fb-aff9-62bd0cf60622,33,Female,Geophysical data processor,High School,Widowed
2641c4f6-0fa9-4b35-bcec-e2bb8804cd98,24,Other,Statistician,Bachelor,Married
28c04360-6c74-4268-9277-a74258de8e65,38,Other,Actuary,High School,Single
ddd59967-e754-4025-a352-5c0e26dd4b15,47,Male,Quality manager,Master,Divorced
6301505f-aeb2-49de-ace0-2b8844198712,18,Male,Sales promotion account executive,Bachelor,Divorced
5e7fffbf-1eeb-4f34-99d7-060e55df9afd,37,Male,Osteopath,PhD,Single
a29e54e7-e3cb-4c37-92f2-7e47e78d2fc0,61,Other,Teaching laboratory technician,High School,Single
d005965e-c2b4-4d82-aaae-2450975c62db,37,Other,"Nurse, mental health",PhD,Married
0352f73a-0d61-49dc-8aed-09f91119ffff,64,Female,"Editor, commissioning",Bachelor,Divorced
6f9f8cb4-23c4-4031-ac27-7ea421f36c75,42,Female,Purchasing manager,Master,Divorced
fbefaaea-404f-4846-88b2-21c9ee25b8e4,41,Female,Psychotherapist,PhD,Single
49ef8520-cf12-445a-853c-de0279b25d4f,36,Male,"Optician, dispensing",High School,Single
c63ec350-9a77-469b-8730-1d4cf123224d,64,Male,Medical laboratory scientific officer,Bachelor,Married
4513ca67-c0f9-4e17-8f5c-bfede9532fb6,56,Male,Graphic designer,Bachelor,Married
bf16593b-ca36-4058-8ae0-d6775b84641f,22,Other,Management consultant,Bachelor,Married
df420454-6fa6-410a-a56d-2d9e4a7f8e90,28,Female,Financial planner,PhD,Widowed
ece860fe-853b-4bb4-b9c6-f784ad0085fe,38,Other,Mental health nurse,PhD,Married
f0464e1a-9ca8-44a4-bd2f-7eb5eed04a6b,66,Female,Passenger transport manager,High School,Married
44e550c8-ebc3-4975-a59f-60ff9ed26849,18,Male,Geophysicist/field seismologist,Master,Divorced
d2578e00-e585-47f2-903e-ac44ebd38187,22,Male,Toxicologist,Master,Widowed
3ee72d98-5794-4506-8812-fc8e8bb6e4ab,27,Female,"Therapist, music",Bachelor,Married
16f48015-3fda-4be4-99ff-3cf1b67f6cc0,29,Female,Health promotion specialist,Bachelor,Married
75560151-aeec-49d9-af2d-f4e38218f0fa,59,Male,Trading standards officer,Bachelor,Single
0d82cfa2-69cb-4131-b08b-283a9e521df2,45,Female,Pensions consultant,Bachelor,Married
4abeab9f-a8d6-451d-be0d-99bf09388c26,68,Other,Learning disability nurse,PhD,Widowed
f5125e08-38e5-4251-ba1e-c414b01b5cba,26,Male,Press sub,Bachelor,Widowed
fdbfed45-7741-4d37-817d-c33463df91d8,57,Male,Marine scientist,Bachelor,Divorced
ae806edb-7a0e-4c52-b94a-93ac8521cd33,47,Female,Production engineer,PhD,Widowed
151dbe82-4004-4b82-ab16-e3f278e26228,50,Male,Scientific laboratory technician,Bachelor,Widowed
b61b4c89-2ab3-45c3-9b10-ac2808203ae3,57,Other,Information systems manager,Bachelor,Divorced
9fd349c2-9ec6-4647-aa26-3095ce5fb285,67,Female,Archaeologist,High School,Divorced
bbc0ebcb-faaf-4244-a66a-34c12e00469c,24,Male,Special effects artist,PhD,Single
201ea69a-c124-44cb-89e5-522942e142f7,18,Other,Medical technical officer,High School,Widowed
57e23dba-3987-44cc-9366-372845a3a185,41,Other,"Designer, textile",Bachelor,Divorced
aa83b255-fa97-4051-961d-d1344aae5211,51,Other,Geochemist,PhD,Married
93951b50-5dd8-4007-a5e4-0b4e1596f42a,62,Other,Commercial horticulturist,High School,Married
01b7eb4e-b212-461d-9c9a-b49ffcce3c77,69,Female,Health promotion specialist,High School,Married
27d82d04-24cc-4846-9b0e-eaf4e1fd820d,51,Female,"Sound technician, broadcasting/film/video",Master,Divorced
27cf9cb6-369a-42fb-acfe-a8d6d900752a,31,Female,"Surveyor, rural practice",High School,Widowed
d02b8722-d8fd-4b61-92ed-beb4dc4dea54,37,Other,"Buyer, retail",High School,Widowed
1c80fd72-5a31-4580-81b2-db188d500ef5,59,Male,"Designer, industrial/product",Bachelor,Widowed
7fef7ef4-55f4-43fd-a9c7-ba58ca7115da,51,Other,"Conservator, furniture",High School,Single
b0af6d52-b1c8-448d-ad8d-552e64568ad0,67,Male,Merchant navy officer,PhD,Married
3fb59529-85ea-4324-b8e6-b9300a351926,32,Male,Chief Technology Officer,PhD,Divorced
6f000559-d228-4747-a3d2-87e1ee218e56,29,Other,Operational investment banker,Master,Single
f82b33db-a70e-4c50-976c-81558d99be37,49,Other,Research scientist (physical sciences),High School,Married
48d1634f-da42-4053-80ac-48a363b02ff6,34,Other,"Lecturer, higher education",High School,Divorced
714f5853-988f-404f-bca5-47da874d55b2,40,Female,Hydrographic surveyor,Bachelor,Married
faad2b0c-baaa-47d9-ba71-39704d59e60b,66,Other,Tax adviser,High School,Single
14ed57c7-5676-4317-94ed-1828716028e1,51,Male,Animator,Bachelor,Married
ced057bd-229e-4a60-bfbb-e76cb0af5b25,31,Other,Water engineer,Bachelor,Widowed
1b29d1c4-7a98-44f8-ab53-a01b51c98172,19,Male,Multimedia programmer,High School,Divorced
243b0fc6-0b4f-4c6d-bfd8-5f3a8d187e96,32,Male,Pathologist,PhD,Divorced
7268403a-138e-4797-994d-c8756aed8ef1,56,Male,Passenger transport manager,PhD,Single
19308ad1-49a4-4aa3-80ee-6af2ab5cfb9b,68,Other,Management consultant,High School,Married
e5e2aa3e-bd56-4eb4-b224-bc4db2646ae7,65,Female,Animator,PhD,Widowed
